geocoes:name,geocies:name,geocies:zipCode,geocies:idStat,geocigres:name,geon3es:name,geon2es:name,geocoes:idIso,geon3es:idIso,geon3es:idStat,geon2es:idIso,geon2es:idStat,geocoes:statisticalInstitute,geo_borough:name
España,Rat Penat (Sitges),8860,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sitges,8870,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Garraf,8871,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vallcarca,8872,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cubelles,8880,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Parc De Cubelles,8880,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8900,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8901,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8902,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8903,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8904,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8905,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8906,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8907,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hospitalet De Llobregat,8908,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8910,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8911,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8912,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8913,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8914,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8915,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8916,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8917,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Badalona,8918,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Coloma De Gramenet,8920,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Coloma De Gramenet,8921,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Coloma De Gramenet,8922,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Coloma De Gramenet,8923,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Coloma De Gramenet,8924,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Adrià De Besòs,8930,,Barcelonès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cornellà De Llobregat,8940,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Esplugues De Llobregat,8950,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Just Desvern,8960,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Joan Despí,8970,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Feliu De Llobregat,8980,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
