ISTAT,TOPONIMO,COD_N,DEC,SIGLA,DCC,geometry
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,654416044
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,506614973
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,176617007
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,620239797
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,253028135
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,654132328
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,761206635
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,913574855
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,702768115
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,276081490
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,382315297
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,910703443
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,228458147
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,804927462
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,759843587
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,326857827
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,641457122
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,395856316
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,190731371
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,273566005
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,166017099
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,884987032
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,952616757
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,328289760
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,693792727
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,676192366
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,549944129
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,731403738
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,301565909
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,895813671
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,697788405
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,396333663
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,438438392
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,679652741
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,523915812
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,720332444
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,813061761
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,959846295
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,657980794
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,413158150
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,588915932
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,900576251
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,468262695
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,318827475
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,126213112
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,291041854
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,800974252
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,791654043
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,392696147
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,441717029
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,474928362
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,801940704
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,302416183
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,145639264
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,885228256
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,388980367
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,131516255
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,360323959
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,473650101
1272,Torino,"1,1",Residenziale - consolidato,R6AR,2008/04/01-61,549429680
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,303113585
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,237870650
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,930515988
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,647655667
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,429564909
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,480925336
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,503109279
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,361314818
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,449715659
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,830385795
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,299063004
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,330210052
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,201175021
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,197084396
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,789656071
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,859380283
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,223225259
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,434155370
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,537580764
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,538413600
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,694665551
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,509391635
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,596499297
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,978133874
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,572706390
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,877618463
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,255585459
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,333096932
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,813972387
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,271959114
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,431252030
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,473742016
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,526737640
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,229840249
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,240392951
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,395579334
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,624709219
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,544682671
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,724723485
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,604455084
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,626990691
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,187445174
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,334180359
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,896720168
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,476299041
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,573537637
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,218847880
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,961038855
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,728074840
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,760091442
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,423504827
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,664609337
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,496816717
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,646173496
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,226640885
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,550727683
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,632787890
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,314252424
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,116670298
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,466912173
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,942183458
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,295073379
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,452074292
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,663215113
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,556914242
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,360070519
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,909332787
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,848884429
1272,Torino,"1,1",Residenziale - consolidato,R2,2010/09/13-113 P,506353629
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,345543755
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,182759582
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,972197292
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,442710759
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,291049193
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,463734718
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,493073309
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,724134748
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,430800174
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,893330758
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,350985202
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,965220833
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,811348711
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,351959219
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,391719590
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,523280997
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,921414469
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,222417530
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,605700955
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,300557679
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,810451381
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,238594635
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,447877060
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,307501213
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,441389348
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,811099038
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,754574000
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,750297079
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,569961645
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,303200122
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,546264464
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,977021653
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,168125539
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,115728965
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,306852839
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,841120387
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,112306990
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,627962950
1272,Torino,"1,1",Residenziale - consolidato,R9,2012/11/19-137 P,359865831
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,618344493
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,238547621
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,433022584
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,519847789
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,943848511
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,626104879
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,900938037
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,483294589
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,819842262
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,808653799
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,300296440
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,937620521
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,281007291
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,927961847
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,410260379
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,508937408
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,594829365
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,738755428
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,658751248
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,439835892
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,317064950
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,945469867
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,329720973
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,686893053
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,218750783
1272,Torino,"1,1",Residenziale - consolidato,R5,2008/04/01-61,601671798
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,892688493
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,554291864
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,950482474
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,131165992
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,621097023
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,534722065
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,989001562
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,645170712
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,508850277
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,967098465
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,256945966
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,625264004
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,752958571
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,805176646
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,842114929
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,727411726
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,325253864
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,347817113
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,598700737
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,536594625
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,580473664
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,690172596
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,558964674
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,548343629
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,957631065
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,738125554
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,451981913
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,992968419
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,867411035
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,788089829
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,393936722
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,340757314
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,968940549
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,588188366
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,545405237
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,129411750
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,701341000
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,993993533
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,678036265
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,537106919
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,109006114
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,403208092
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,518137928
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,909824150
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,901209389
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,877981329
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,237901004
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,439979616
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,316429499
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,740996170
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,346336800
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,184877881
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,619692837
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,762029565
1272,Torino,"1,1",Residenziale - consolidato,R5,2008/04/01-61,591480829
1272,Torino,"1,1",Residenziale - consolidato,R7,2008/04/01-61,808147528
1272,Torino,"1,1",Residenziale - consolidato,R8,2008/04/01-61,847267145
1272,Torino,"1,1",Residenziale - consolidato,R6,2008/04/01-61,835379909
1272,Torino,"1,1",Residenziale - consolidato,R9,2011/03/07-046 P,123010640
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,525070109
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,927200705
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,485371311
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,680149136
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,433592752
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,246486302
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,127086538
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,163572187
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,816818254
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,306039581
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,952546296
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,422011935
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,409895840
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,103216623
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,708744330
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,934345430
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,134489277
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,508255508
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,283263748
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,996179821
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,317378346
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,355812144
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,815642121
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,726293995
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,126253220
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,955670056
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,908218472
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,792768894
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,475390257
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,437740101
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,318887319
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,921235858
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,376652063
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,585625340
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,980001026
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,588396014
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,337132742
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,980311485
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,702603236
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,122810453
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,333774173
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,170954247
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,393242442
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,231934040
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,427407035
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,113269309
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,231806416
1272,Torino,"1,1",Residenziale - consolidato,R1V,2008/04/01-61,949463547
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,913925116
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,167690852
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,633134222
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,850292694
1272,Torino,"1,1",Residenziale - consolidato,R9,2008/04/01-61,148679793
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,229250370
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,542604448
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,411715514
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,921685439
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,169036968
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,396464188
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,708990729
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,205855978
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,803135668
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,611355066
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,720978809
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,748245987
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,869100672
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,854308901
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,987284977
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,625149327
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,782305470
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,184426915
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,202189925
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,835911536
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,664921797
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,450523028
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,152621872
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,867441710
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,988814651
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,775202847
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,707521933
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,621663170
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,850300815
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,755166674
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,844177081
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,661521235
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,799503548
1272,Torino,"1,1",Residenziale - consolidato,R4,2008/04/01-61,659966249
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,653442681
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,297670159
1272,Torino,"1,1",Residenziale - consolidato,M1,2008/04/01-61,279945912
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,117010892
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,300249069
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,407590536
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,695060622
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,329311028
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,628384881
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,751641947
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,207454680
1272,Torino,"1,1",Residenziale - consolidato,R2,2008/04/01-61,684262298
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,389271751
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,226435098
1272,Torino,"1,1",Residenziale - consolidato,R1,2008/04/01-61,894051711
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,876716004
1272,Torino,"1,1",Residenziale - consolidato,R3,2008/04/01-61,143293123
